じょうせつ,常設
ちょうふく,重複（ちょうふく）
じゅうふく,重複（じゅうふく）
ふへんせい,普遍性
しゅつぼつ,出没
しゅつげん,出現
げんしゅつ,現出
しゅったい,出来（しゅったい）
とうじょう,登場
しゅっそう,出走
あぶりだし,あぶり出し
ほりおこし,掘り起こし
あまざらし,雨ざらし
ふきさらし,吹きさらし
かんざらし,寒ざらし
たなざらし,棚ざらし
けんしょう,顕彰
みえがくれ,見え隠れ
ひたかくし,ひた隠し
かくしだて,隠し立て
かみかくし,神隠し
くもがくれ,雲隠れ
かくしごと,隠し事
みそかごと,みそか事
ないしょう,内証
ないじょう,内情［～を探る］
がくやうら,楽屋裏
あんあんり,暗暗裏
ひこうかい,非公開
ぜんちょう,前兆・前徴
ぜんちょう,前兆
ぜんちょう,前徴
ちょうこう,兆候・徴候
ちょうこう,兆候
ちょうこう,徴候
しょうこう,症候
きっちょう,吉兆
ずいしょう,瑞祥
しょうずい,祥瑞
ずいちょう,瑞兆
さんしゅつ,産出
ねんしゅつ,捻出
しゅっせい,出生（しゅっせい）
しょくはつ,触発
しょしゅつ,初出
しんしゅつ,新出
ひんしゅつ,頻出
ぞくしゅつ,続出
はいしゅつ,輩出
はっしょう,発祥
ちゅうこう,中興
ふっきゅう,復旧
もとどおり,元どおり
ふくちょう,復調
しゅうふく,修復
いきかえり,生き返り
りばいばる,リバイバル
かえりざき,返り咲き
ぶりかえし,ぶり返し
むしかえし,蒸し返し
ゆりかえし,揺り返し
さしもどし,差し戻し
じょうじゅ,成就
せいぎょう,成業
しゅったい,出来（しゅったい）
じゅくせい,熟成
じょうせい,醸成
できあがり,出来上がり
ふせいりつ,不成立
みかんせい,未完成
しゅんせい,竣成
しゅんこう,竣工・竣功
しゅんこう,竣工
しゅんこう,竣功
くみあわせ,組み合わせ
ひとりだち,ひとり立ち
ちゅうりつ,中立
きょうそん,共存（きょうそん）
きょうぞん,共存（きょうぞん）
りょうりつ,両立
そうぎょう,創業
じょうせつ,常設
しゅうりつ,州立
ちょうりつ,町立
きょうりつ,共立
しゅきゅう,守旧
たいきゅう,耐久
つくりおき,作り置き
とっておき,取って置き
そっちのけ,そっちのけ
ざんりゅう,残留
さばいばる,サバイバル
いきのこり,生き残り
うれのこり,売れ残り
かちのこり,勝ち残り
やけのこり,焼け残り
つみのこし,積み残し
かきのこし,書き残し
しょうしつ,消失
しょうしつ,焼失
しょうぼう,焼亡
りゅうしつ,流失
まっしょう,抹消
ちょうけし,帳消し
しょうめつ,消滅
めっきゃく,滅却
ぼっきゃく,没却
しょうさん,消散
かいしょう,解消
とりつぶし,取りつぶし
はいぎょう,廃業
はいしょう,廃娼
じょちゅう,除虫
しょうきょ,消去
ふっしょく,払拭
しゅくせい,粛清
てっしゅう,撤収
とりはずし,取り外し
とりはらい,取り払い
きりはらい,切り払い
かりはらい,刈り払い
やきはらい,焼き払い
きゃんせる,キャンセル
つかいすて,使い捨て
ぜんりゃく,前略
こうりゃく,後略
ごぼうぬき,ごぼう抜き
たようせい,多様性
じょうたい,状態
せいじょう,性状
がいきょう,概況
きんじょう,近状・近情
きんじょう,近状
きんじょう,近情
きんきょう,近況
げんじょう,現状
げんきょう,現況
じつじょう,実状
じっきょう,実況
げんじょう,原状
ないじょう,内状
さんじょう,惨状
じつじょう,実情
ないじょう,内情［～を探る］
うちかぶと,内かぶと
こくじょう,国情
せいじょう,政情
ぶつじょう,物情
みんじょう,民情
てきじょう,敵状・敵情
てきじょう,敵状
てきじょう,敵情
じょうたい,常態
きゅうたい,旧態
ぎょうたい,業態
じょうせい,情勢
びょうたい,病態
しょうこう,症候
さっきょう,作況
ぎょきょう,漁況
せいきょう,政況
せんきょう,戦況
けいきょう,景況
こうきょう,好況
せいきょう,盛況
かっきょう,活況
こうけいき,好景気
からげいき,空景気
つけげいき,付け景気
まえげいき,前景気
きゃくあし,客足
べつじょう,別状
べつじょう,別条
しょうせい,勝勢
ふうちょう,風潮
あんりゅう,暗流
しょうそく,消息
たたずまい,たたずまい
にゅあんす,ニュアンス
じょうしゅ,情趣
きょうしゅ,興趣
みょうしゅ,妙趣
きせつかん,季節感
はらぐあい,腹具合
できぐあい,出来具合
こうつごう,好都合
こうちょう,好調
せいちょう,正調
きいのおと,キーノート
しゅちょう,主調
かくちょう,格調
かいちょう,快調
けんちょう,堅調
へんちょう,変調
しっちょう,失調
あいちょう,哀調
たんちょう,単調
ものとおん,モノトーン
ていちょう,低調
らんちょう,乱調
こうちょう,硬調
なんちょう,軟調
しおかげん,塩加減
あじかげん,味加減
くちあたり,口当たり
はだざわり,肌触り
ろんちょう,論調
ことばつき,言葉付き
かたりくち,語り口
できふでき,出来不出来
じょうでき,上出来
ふせいせき,不成績
かわりばえ,代わり映え
むかしふう,昔風
いこくふう,異国風
うわっつら,上っ面
おもてむき,表向き
せけんてい,世間体（せけんてい）
きゅうかん,旧観
おとこぶり,男振り
おんなぶり,女振り
おとこまえ,男前
はなしぶり,話し振り
みのこなし,身のこなし
からだつき,体付き
しゅうたい,醜態
ていたらく,体（てい）たらく
みらいぞう,未来像
えっせんす,エッセンス
えれめんと,エレメント
ばねじかけ,ばね仕掛け
めかにずむ,メカニズム
くみあわせ,組み合わせ
みせがまえ,店構え
せいじょう,性状
ふへんせい,普遍性
とくいせい,特異性
しょうぶん,性分
ひょうしつ,氷質
じょうしつ,上質
りょうしつ,良質
うまれつき,生まれつき
しょうとく,生得（しょうとく）
ほんしょう,本性（ほんしょう）
しゅうせい,習性
じゅうせい,獣性
あいしょう,相性・合い性
あいしょう,相性
あいしょう,合い性
むきふむき,向き不向き
せいじょう,性情
にんげんみ,人間味
おくにぶり,お国ぶり
ところがら,所柄
ばしょがら,場所柄
たいきゅう,耐久
たいしょく,耐食・耐蝕
たいしょく,耐食
たいしょく,耐蝕
ふねんせい,不燃性
かねんせい,可燃性
ふようせい,不溶性
かようせい,可溶性
ほしつせい,保湿性
きゅうせい,急性
しんわせい,親和性
りょうせい,良性
ちゅうせい,中性
やこうせい,夜行性
きそうせい,帰巣性（きそうせい）
かのうせい,可能性
だとうせい,妥当性
ぐたいせい,具体性
